2018-08-01 00:00:00,BTL001MM1_BANTUL,BTL001ML1_BANTUL,11,BTL001ML1_BANTULML1,165001,CELL_FDD,0,68936226,2767748,2919876,7941830,2488,1828,123388,140863,157446,104563,49949,66726,1340,1241,2906,15952,76289,125273,117187,177453,20061,41653,0,45521,60010,64570,75891,75415,83523,0,90572,86732,7771,83372,73807,76948,63388,62064,52279,40840,46059,55630,29507,10603,54923,101685,12573,15252,22283,30101,36704,44180,96,5.852,2.459,95,7.177,0,3,3,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1143,1,0,0,0,0,0,1309,1142,0,71,71,82,82,71,71,215,215,211,211,0,0,0,0,0,0,472476,454,454,454,1055,145,6,163,0,0,1103,353,25,0,0,0,0,0,0,0,1186,0,0,3,606,524,0,0,0,3,606,524,0,0,0,9,3,9,0,0,0,0,0,0,1186,1186,6205731800,1634852920,6225077400,234719656,537639384,526026120,3600,620107,3600,437341,680208,187243,177740,464993,0.905,8,12.232,6.331,17,25,12.232,-117,-83,-120,53,53,0,0,82,82,116,0,2,1,2,1,0,0,38603823,6335517,41.6,46,850984,858108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15942,4130,7221,17311,20121,28004,17702,20050,28270,67848,75098,88868,82987,92909,83825,64741,74974,60597,29098,109849,72657,235121,518394,13773,31306,379,408,20,28,1927028376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,211,2,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,472502,524,1024,262786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-01 00:00:00,BTL001MM1_BANTUL,BTL001ML1_BANTUL,13,BTL001MR1_BANTULMR1,165001,CELL_FDD,0,29320168,2884356,659098,1658294,692,619,68735,68628,54121,35875,24909,23194,787,1074,2096,9604,38019,33910,47240,54415,5345,18691,0,10724,12293,13608,14600,11549,10390,0,10227,11290,1836,13734,12596,10746,8800,6374,3691,2196,1947,624,3333,2680,6229,9414,3336,3980,4220,4978,7625,9294,25,2.046,0.436,25,3.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,622,604,0,29,29,31,31,29,29,32,32,28,28,0,0,0,0,0,0,472482,94,93,93,570,55,9,55,0,0,450,196,6,0,0,0,0,0,0,0,618,0,0,0,356,244,0,0,0,0,356,244,0,0,0,11,0,11,0,0,0,0,0,0,618,618,967295784,79962984,969304984,29262584,88837048,87088952,2594,118116,2825,115382,157576,128500,85975,117412,0.184,4,3.963,1.445,7,10,3.963,-118,-94,-121,18,18,0,0,31,31,183,0,19,0,19,0,0,0,10717997,2315780,38.8,43.2,118620,200666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60691,12511,10693,13026,11570,10245,6778,4415,3864,4870,4221,4300,4462,6514,8121,5822,7601,8464,5408,17310,6453,41856,105760,5014,6830,795,3265,17,66,24317824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,472502,244,256,262566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-01 00:00:00,BTL001MM1_BANTUL,BTL001ML1_BANTUL,14,BTL001ME1_BANTULME1,165001,CELL_TDD,0,100038071,2413196,7641886,10013946,14166,15200,578850,728513,533723,245022,245540,696892,14846,13638,14789,17454,29738,66851,82193,216501,275556,95319,0,56723,91606,147132,134022,56821,148209,0,153035,151039,7448,128942,115100,135627,109125,91352,81724,17026,133989,82942,3534,10414,7875,7682,13960,11585,29439,29285,41008,76123,100,20.933,34.386,100,51.912,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2699,1,0,0,0,0,0,2413,2698,0,29,29,27,27,29,29,366,366,357,357,0,0,0,0,0,0,472480,397,397,397,2645,201,114,84,0,0,1950,796,230,0,0,0,0,0,0,0,2763,0,0,196,1447,1040,0,0,0,196,1447,1040,0,0,0,5,1,5,0,0,0,0,0,0,2763,2763,17182838944,4504885888,17214399600,1054648688,2805285904,2777743352,3600,829619,3600,622881,1252592,765730,832555,1293880,2.088,12,19.891,9.745,22,34,19.891,-115,-97,-119,80,80,0,0,19,19,104,2051,0,0,0,0,0,0,30725193,2084617,42.2,46.2,154009,173628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35020,30268,70119,131330,168547,176681,123305,92648,72246,123767,123125,89491,178536,157867,153307,177253,185248,139648,122787,386424,133837,390678,192534,57227,60752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,472511,1040,128,262568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-01 00:00:00,BTL001MM1_BANTUL,BTL001ML1_BANTUL,21,BTL001ML1_BANTULML2,165001,CELL_FDD,0,64134901,2767984,1695130,4996336,836,874,96832,97269,85387,51558,35795,44375,1479,2247,3533,7087,19361,35849,67636,115112,13599,46188,0,37636,45510,48949,50967,47000,49753,0,51625,46919,3798,41630,38368,37294,31039,26537,11166,10506,14205,1797,14528,5527,30164,37957,7931,10966,15523,19572,25781,35107,96,7.653,1.535,95,6.182,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235,0,0,0,0,0,0,1374,1235,0,140,140,128,128,140,140,226,226,200,200,0,0,0,0,0,0,472481,479,476,476,1182,124,36,350,0,0,1157,212,17,0,0,0,0,0,0,0,1291,0,0,26,639,542,0,0,0,26,639,542,0,0,0,13,2,13,0,0,0,0,0,0,1291,1290,9135218848,1555316736,9151369968,166082488,520180232,506343000,3555,380444,3585,262775,433612,262147,163019,272623,0.532,6,11.6,4.93,11,20,11.6,-117,-77,-120,84,84,0,0,128,128,113,0,5,0,5,0,0,0,32983879,3401445,41.8,46,693432,536337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11560,2684,3487,8048,8644,13748,6857,7254,8264,14168,18235,25409,24695,24636,24319,19192,23584,25835,18404,51419,35840,174178,473698,24905,41922,496,8081,73,581,594996880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,5,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,472502,542,896,262712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-01 00:00:00,BTL001MM1_BANTUL,BTL001ML1_BANTUL,23,BTL001MR1_BANTULMR2,165001,CELL_FDD,0,18880518,2882232,218069,247722,380,244,13266,15738,13447,9615,3631,5000,276,360,754,1960,4313,7408,13063,17708,1904,3341,0,5670,5416,6167,9522,8940,9962,0,13469,13723,516,17096,17963,17462,11188,5762,3735,3464,5379,3986,1538,751,4274,12890,758,1049,1519,2259,3023,4744,25,1.979,0.153,25,2.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,86,85,0,19,19,22,22,19,19,31,31,27,27,0,0,0,0,0,0,472478,58,58,58,69,34,0,21,0,0,90,41,6,0,0,0,0,0,0,0,100,0,0,0,42,41,0,0,0,0,42,41,0,0,0,1,0,1,0,0,0,0,0,0,100,100,1381525872,67787888,1383585280,12054520,61917520,59802144,824,98462,894,45287,131335,126017,36333,45562,0.083,3,0.759,0.295,3,4,0.759,-119,-87,-122,17,17,0,0,22,22,121,0,8,0,8,0,0,0,11213200,946156,38.8,43.2,25153,32596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2391,934,1262,2217,5171,5576,3248,2176,1935,1700,1548,1668,1862,2210,2308,2095,2029,2026,1627,3389,1334,15947,19501,4348,3125,8,30,0,0,42252912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,472502,41,256,262556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-01 00:00:00,BTL001MM1_BANTUL,BTL001ML1_BANTUL,24,BTL001ME1_BANTULME2,165001,CELL_TDD,0,80894845,2418592,3482063,5558365,13439,11838,528586,568174,658325,465559,263153,313613,13994,18079,35733,54071,109781,165175,234173,450957,29699,136041,0,58732,92432,126061,109931,31121,96306,0,86212,78725,10901,72947,56703,38343,20045,14708,9188,946,10839,1250,2599,17568,4757,4493,23049,21045,51213,48529,66258,114912,100,12.748,15.736,100,31.512,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3763,0,0,0,0,0,0,3542,3763,0,91,91,91,91,91,91,295,295,298,298,0,0,0,0,0,0,472630,395,394,394,3987,405,68,337,0,0,2149,1293,379,8,4,0,0,0,0,0,3823,0,0,98,1980,1672,0,0,0,98,1980,1672,0,0,0,5,0,5,0,0,0,0,0,0,3823,3823,8692049920,1709279488,8709630712,572480584,1147214640,1132425520,3599,467195,3599,357614,638582,396184,276593,489158,0.932,9,22.216,7.975,19,42,22.216,-116,-90,-119,73,73,0,0,58,58,127,1541,0,0,0,0,0,0,31790351,3219710,41.8,46.2,296087,101534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21289,9810,17867,28530,36892,40071,45154,40988,38960,65817,58194,42388,74233,68635,72075,89571,93824,91766,58411,192975,71524,507048,635986,21830,54727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,298,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,472511,1672,256,262596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-01 00:00:00,BTL001MM1_BANTUL,BTL001ML1_BANTUL,31,BTL001ML1_BANTULML3,165001,CELL_FDD,0,87346582,2773680,6067418,16104452,796,1109,113786,93166,67591,55207,37521,242601,679,1525,6662,28856,80427,155061,249250,184894,37412,66133,0,74905,88338,90737,93613,78219,96581,0,108279,101865,6271,100868,93486,89843,79459,80420,74353,54696,164989,390566,62583,10500,66382,135845,17455,27787,43912,58342,71393,78057,96,15.082,4.635,95,9.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2652,0,0,0,0,0,0,2748,2652,0,355,353,436,436,353,353,22,22,24,24,0,0,0,0,0,0,472482,584,561,561,2164,631,4,146,0,0,1038,1352,757,1,0,0,0,0,0,0,2712,0,0,22,1274,1347,0,0,0,22,1274,1347,0,0,0,10,0,10,0,0,0,0,0,0,2712,2712,17103456952,4230393384,17142392088,441359224,1488794464,1457084296,3600,1020752,3600,1045736,1271147,596380,666539,1208590,1.567,10,21.71,9.408,20,37,21.71,-117,-84,-120,69,69,0,0,436,436,111,0,0,4,0,4,0,0,57231358,5204435,42.1,46,1683713,1211112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125530,20589,25602,60917,84950,110859,54580,50103,62768,119153,113323,125460,128700,119885,93127,67551,74793,71269,40499,104483,70806,307281,1007112,52749,150200,33462,112269,1440,5549,487370496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,436,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,472502,1347,256,262556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-01 00:00:00,BTL001MM1_BANTUL,BTL001ML1_BANTUL,33,BTL001MR1_BANTULMR3,165001,CELL_FDD,0,17805898,2971608,24772,53389,169,70,972,2446,3344,3790,3671,22679,139,84,139,172,418,435,577,946,480,1354,0,83,120,152,295,347,416,0,459,306,14,596,1197,1109,1171,2311,3098,933,1485,1576,411,17,109,1134,37,33,59,60,81,72,25,1.368,0.032,25,2.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,33,32,0,10,10,9,9,10,10,1,1,2,2,0,0,0,0,0,0,472479,12,12,12,34,1,3,23,0,0,8,5,7,0,0,0,0,0,0,0,34,0,0,0,21,11,0,0,0,0,21,11,0,0,0,0,0,0,0,0,0,0,0,0,34,34,98944728,17634696,99136024,3339328,10760536,10570120,342,6465,363,6346,7469,4906,4046,6347,0.011,1,0.282,0.102,2,2,0.282,-118,-87,-121,2,2,0,0,9,9,125,0,1,0,1,0,0,0,9963110,381739,38.7,43.2,19853,3735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,73,114,179,445,666,461,303,269,344,265,261,282,390,391,290,319,429,390,430,306,2098,9617,230,924,8,174,5,9,1166144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,472502,11,128,262525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-01 00:00:00,BTL001MM1_BANTUL,BTL001ML1_BANTUL,34,BTL001ME1_BANTULME3,165001,CELL_TDD,0,89897820,2437580,3463772,5722590,14814,14420,472849,489965,477008,286327,233714,622458,13843,13963,16630,24310,41593,69588,119728,242239,23119,146130,2,18430,24034,45797,41760,22329,47340,0,52776,52802,3292,45486,41485,52336,40183,48343,59308,8863,116802,56228,895,4662,1898,3902,5749,5498,12395,11270,15567,26006,100,10.272,24.076,100,40.424,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4378,1,0,0,0,0,0,3883,4377,0,156,155,158,158,86,86,103,103,109,109,0,0,0,0,0,0,472481,264,265,265,8758,723,15,361,0,0,1475,2155,720,2,0,0,0,0,0,0,4424,0,0,138,2215,1938,0,0,0,138,2215,1937,0,0,0,5,0,5,0,0,0,0,0,0,4423,4423,8705259696,2870576088,8723741168,147862104,692080840,676552392,3588,442602,3596,464932,514802,237911,622561,766190,1.714,11,22.798,7.398,25,53,22.798,-112,-92,-120,133,133,0,0,88,88,115,1848,0,0,0,0,0,0,34063686,3190322,41.7,46.2,181716,209601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394571,107680,126884,145271,141876,127823,97808,70322,54417,66894,49064,35829,49915,44745,43311,51825,52103,63741,42595,87330,36931,97019,42528,6789,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,109,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,472511,1938,128,262566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-01 00:00:00,BTL002MM1_KOTAGEDE,N_BTL002ML1_KOTAGEDE,11,BTL002ML1_KOTAGEDEML1,165002,CELL_FDD,0,192903018,2114028,8592290,15929032,821,664,167663,176022,169625,89359,49519,48082,884,2170,10379,24576,75666,114032,145788,199653,118145,84217,0,155840,178156,192494,192803,197620,201817,0,190315,190656,27569,162855,129850,106919,85759,63358,43481,21802,21657,2956,109827,40758,163264,160116,47567,64295,87837,114611,135694,139622,96,25.788,5.945,95,12.284,0,7,7,0,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2609,0,0,0,0,0,0,3128,2609,1,524,524,495,495,0,0,107,107,91,91,0,0,0,0,0,0,265195,1096,1096,1096,2447,375,6,838,0,0,2210,791,61,0,0,0,0,0,0,0,2650,0,0,0,1571,971,0,0,0,0,1571,971,0,0,0,9,7,9,0,0,0,0,0,0,2650,2650,28107737016,5034746728,28158076744,598617720,1890621208,1850109936,3599,1314635,3599,1104870,1844360,1221881,798644,1333398,1.917,12,28.378,12.512,25,45,28.378,-114,-80,-121,108,108,0,0,0,0,0,1869,2,0,2,0,0,0,39813790,4887284,43.5,45.9,412857,420433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221509,8215,9147,16762,19219,97346,21052,21755,34825,82655,107700,148582,165865,142447,142046,197671,239724,232964,72599,291275,247747,599560,1401105,64087,118893,13900,62346,1704,10089,1178640768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91,2,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,265120,971,512,187194,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
